Vehicle_ID,Crash_ID,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit
V5474,20191080,No,Yes,No,60
V5475,20196026,No,No,No,50
V5476,20191138,No,No,Yes,110
V5477,20192098,No,No,No,90
V5478,20191234,No,No,No,80
V5479,20194019,No,No,No,60
V5480,20197006,No,No,No,80
V5481,20195044,No,No,No,110
V5482,20193131,No,No,Yes,100
V5483,20193157,No,No,No,80
V5484,20192194,No,Yes,No,100
V5485,20191221,No,Yes,No,80
V5486,20191239,No,No,No,100
V5487,20195093,No,No,No,50
V5488,20191062,No,No,No,60
V5489,20192225,No,No,No,60
V5490,20192069,No,No,No,60
V5491,20192222,No,No,No,80
V5492,20195054,No,No,No,110
V5493,20191147,No,No,No,60
V5494,20191059,No,No,No,50
V5495,20193055,No,No,No,90
V5496,20193038,No,No,Yes,80
V5497,20191185,No,No,No,100
V5498,20191157,No,No,No,60
V5499,20194033,No,No,No,110
V5500,20192055,No,No,No,60
V5501,20193184,No,Yes,No,100
V5502,20191033,No,No,No,50
V5503,20195008,No,No,No,110
V5504,20191094,No,No,No,100
V5505,20192192,No,No,Yes,100
V5506,20192110,No,Yes,No,100
V5507,20196012,No,No,Yes,100
V5508,20192153,No,No,No,60
V5509,20193175,No,Yes,No,80
V5510,20192167,No,No,No,100
V5511,20193068,No,No,No,100
V5512,20197002,No,No,No,100
V5513,20192061,No,No,No,100
V5514,20193050,No,No,No,100
V5515,20193133,No,No,No,70
V5516,20191010,No,No,No,80
V5517,20193149,No,No,No,60
V5518,20194028,No,No,No,110
V5519,20191018,No,No,No,100
V5520,20196028,No,No,No,100
V5521,20191180,No,No,No,110
V5522,20191166,No,No,Yes,100
V5523,20192242,No,No,No,100
V5524,20191286,No,No,Yes,110
V5525,20191275,No,No,No,100
V5526,20193011,No,No,No,100
V5527,20191231,No,No,No,60
V5528,20194040,No,No,No,100
V5529,20195083,No,No,No,60
V5530,20191238,No,No,No,100
V5531,20195076,No,No,No,60
V5532,20191211,No,No,No,40
V5533,20192187,No,No,No,50
V5534,20191122,No,No,Yes,60
V5535,20193165,No,No,No,100
V5536,20192114,No,No,No,100
V5537,20192066,No,No,No,100
V5538,20191152,No,No,No,80
V5539,20194090,No,No,No,100
V5540,20192119,No,No,Yes,100
V5541,20195082,No,No,No,110
V5542,20192183,No,No,No,100
V5543,20193005,No,No,No,110
V5544,20191161,No,No,No,100
V5545,20195115,No,No,No,90
V5546,20195143,No,No,No,80
V5547,20192117,No,No,No,50
V5548,20196004,No,No,No,100
V5549,20191306,No,No,No,100
V5550,20192005,No,No,No,60
V5551,20191267,No,No,No,110
V5552,20192212,No,No,No,50
V5553,20194001,No,No,No,60
V5554,20195096,No,No,No,60
V5555,20193082,No,No,No,60
V5556,20191196,No,No,No,100
V5557,20193035,No,Yes,No,60
V5558,20191224,No,Yes,No,60
V5559,20191249,No,No,No,50
V5560,20194041,No,No,Yes,110
V5561,20195024,No,No,No,110
V5562,20192041,No,No,No,100
V5563,20191270,No,No,Yes,110
V5564,20191032,No,No,Yes,110
V5565,20193108,No,No,No,80
V5566,20191014,No,No,No,80
V5567,20191022,No,No,No,80
V5568,20194056,No,No,No,110
V5569,20193110,No,No,Yes,100
V5570,20193079,No,No,No,60
V5571,20191266,No,No,No,100
V5572,20191242,No,No,No,100
V5573,20192120,No,No,No,100
V5574,20194002,No,No,Yes,90
V5575,20191201,No,No,No,60
V5576,20194073,No,No,No,80
V5577,20195047,No,No,No,90
V5578,20193182,No,No,Yes,100
V5579,20191294,No,No,Yes,110
V5580,20194045,No,No,Yes,110
V5581,20191068,No,No,No,100
V5582,20194062,Yes,No,No,60
V5583,20191245,No,Yes,No,40
V5584,20196024,No,No,No,60
V5585,20194004,No,No,No,110
V5586,20191108,No,No,No,80
V5587,20191225,No,No,No,50
V5588,20191104,No,Yes,No,100
V5589,20195133,No,No,No,110
V5590,20196025,No,No,No,80
V5591,20191135,No,No,Yes,100
V5592,20195012,No,No,No,80
V5593,20195152,No,No,No,110
V5594,20191067,No,No,No,70
V5595,20192134,No,No,No,60
V5596,20193193,No,Yes,No,100
V5597,20193140,No,No,No,100
V5598,20192051,No,No,No,80
V5599,20197011,No,No,No,80
V5600,20192093,No,Yes,No,50
V5601,20191145,Yes,No,No,70
V5602,20192146,No,No,No,100
V5603,20194099,No,No,No,80
V5604,20191155,No,No,No,50
V5605,20192196,No,No,No,80
V5606,20195151,No,No,No,100
V5607,20192046,No,No,No,80
V5608,20192159,No,Yes,No,50
V5609,20192221,No,No,No,100
V5610,20193041,No,No,No,80
V5611,20191123,No,Yes,No,110
V5612,20195065,No,No,No,90
V5613,20192017,No,No,No,80
V5614,20192135,No,No,No,60
V5615,20192018,No,No,Yes,80
V5616,20191258,No,No,No,60
V5617,20191106,No,No,No,50
V5618,20191050,No,No,No,80
V5619,20193081,No,No,Yes,100
V5620,20191037,No,No,No,100
V5621,20191107,No,No,No,60
V5622,20191290,No,No,No,60
V5623,20192185,No,No,No,100
V5624,20193156,No,No,No,50
V5625,20192044,No,No,No,80
V5626,20191314,No,No,No,110
V5627,20191100,Yes,No,No,60
V5628,20191047,No,No,No,60
V5629,20192160,No,No,No,100
V5630,20192012,No,No,No,50
V5631,20195048,No,No,No,80
V5632,20191159,No,No,No,100
V5633,20194044,No,No,No,40
V5634,20193003,No,No,No,60
V5635,20191220,No,No,No,100
V5636,20192037,No,No,No,50
V5637,20191192,No,Yes,No,100
V5638,20193171,No,No,No,50
V5639,20195123,No,No,No,60
V5640,20195072,No,No,No,110
V5641,20191005,No,No,No,100
V5642,20192189,No,No,No,100
V5643,20191210,No,No,No,50
V5644,20191172,No,No,No,110
V5645,20192058,No,Yes,No,100
V5646,20192043,No,No,No,70
V5647,20192200,No,No,No,60
V5648,20193091,No,No,No,60
V5649,20195138,No,No,No,90
V5650,20196022,No,Yes,No,110
V5651,20191271,No,No,No,100
V5652,20193014,No,No,No,60
V5653,20195050,No,No,No,110
V5654,20192033,No,No,No,60
V5655,20191241,No,No,No,50
V5656,20195034,No,No,No,50
V5657,20191182,No,No,No,60
V5658,20196029,No,No,No,80
V5659,20192023,No,No,No,100
V5660,20191181,No,No,No,50
V5661,20191025,No,No,Yes,110
V5662,20191021,No,No,No,80
V5663,20192103,No,No,No,100
V5664,20192040,No,No,Yes,100
V5665,20194017,No,No,No,110
V5666,20192220,No,No,No,100
V5667,20192148,No,No,No,100
V5668,20195002,No,No,No,110
V5669,20192178,No,No,Yes,100
V5670,20192097,No,No,Yes,100
V5671,20193075,No,No,No,100
V5672,20192202,No,No,No,110
V5673,20195110,No,No,Yes,70
V5674,20195118,No,No,No,110
V5675,20192007,No,No,No,100
V5676,20191204,No,No,No,110
V5677,20195102,No,No,No,90
V5678,20194057,No,No,No,70
V5679,20195062,No,No,No,100
V5680,20195085,No,No,No,110
V5681,20192076,No,No,No,110
V5682,20192079,No,No,No,100
V5683,20195046,No,No,No,100
V5684,20193086,No,No,No,80
V5685,20198003,No,No,No,80
V5686,20192190,No,No,No,100
V5687,20191153,No,No,No,80
V5688,20192195,No,No,No,100
V5689,20195010,No,No,No,110
V5690,20195146,No,No,No,90
V5691,20191251,No,No,No,100
V5692,20193158,No,No,No,100
V5693,20192009,No,No,Yes,110
V5694,20192161,No,No,No,100
V5695,20194074,No,No,Yes,110
V5696,20191046,No,Yes,No,80
V5697,20195078,No,No,No,40
V5698,20193191,No,No,No,100
V5699,20191053,Yes,No,No,50
V5700,20191299,No,No,No,100
V5701,20194009,No,No,No,60
V5702,20195014,No,No,No,90
V5703,20193087,No,No,No,100
V5704,20197007,No,No,No,50
V5705,20191265,No,No,No,80
V5706,20191174,No,No,No,100
V5707,20195075,No,No,No,50
V5708,20191079,No,No,No,50
V5709,20194093,No,No,No,60
V5710,20191074,No,No,No,100
V5711,20191069,No,No,No,80
V5712,20192198,No,No,No,100
V5713,20191308,No,No,No,100
V5714,20197009,No,No,No,110
V5715,20195011,No,No,No,60
V5716,20193120,No,No,No,70
V5717,20193063,No,No,No,100
V5718,20193054,No,No,No,60
V5719,20191139,No,No,No,60
V5720,20192106,No,No,No,60
V5721,20191292,No,No,No,100
V5722,20192241,No,No,No,80
V5723,20194109,No,Yes,No,110
V5724,20194095,No,No,No,60
V5725,20194035,No,No,No,60
V5726,20191038,No,No,No,90
V5727,20192179,No,No,No,60
V5728,20192132,No,No,No,50
V5729,20191295,No,No,No,100
V5730,20195028,No,No,No,110
V5731,20192168,No,No,No,100
V5732,20191129,No,No,No,80
V5733,20193077,No,No,No,80
V5734,20193128,No,No,No,60
V5735,20192136,No,No,Yes,80
V5736,20191054,No,No,No,50
V5737,20194070,No,No,Yes,110
V5738,20195030,No,No,Yes,50
V5739,20192042,No,No,No,110
V5740,20197012,No,No,No,130
V5741,20191065,No,No,No,110
V5742,20192145,No,Yes,No,50
V5743,20191003,No,No,No,100
V5744,20197022,No,No,No,110
V5745,20192180,No,No,No,100
V5746,20194043,No,No,No,100
V5747,20192025,No,No,No,80
V5748,20191288,No,Yes,No,100
V5749,20197004,No,No,No,130
V5750,20192057,No,No,No,110
V5751,20191055,No,No,No,60
V5752,20196007,No,No,No,110
V5753,20191177,No,No,No,60
V5754,20194063,Yes,No,No,10
V5755,20193190,No,No,No,100
V5756,20195113,No,No,No,80
V5757,20194075,No,No,No,60
V5758,20191323,No,Yes,No,100
V5759,20191190,No,No,No,80
V5760,20191036,No,Yes,No,80
V5761,20191040,No,Yes,No,50
V5762,20195071,No,Yes,No,110
V5763,20192124,No,No,No,50
V5764,20191045,No,No,No,100
V5765,20195095,No,No,No,60
V5766,20195111,No,No,No,110
V5767,20194036,No,No,Yes,50
V5768,20191259,No,No,No,50
V5769,20191316,No,No,No,70
V5770,20192081,No,Yes,No,80
V5771,20194108,No,No,No,60
V5772,20194027,No,No,Yes,110
V5773,20191044,No,No,No,100
V5774,20193058,No,No,No,80
V5775,20191233,No,No,No,100
V5776,20192141,No,No,Yes,100
V5777,20193062,No,No,No,80
V5778,20193047,No,No,No,60
V5779,20191187,No,No,No,110
V5780,20181309,No,No,No,10
V5781,20184025,No,No,No,60
V5782,20183053,No,No,No,50
V5783,20181079,No,No,No,100
V5784,20184009,No,No,No,80
V5785,20183089,Yes,No,No,50
V5786,20181062,No,No,No,60
V5787,20181110,No,No,No,100
V5788,20181038,No,No,No,50
V5789,20181264,No,No,No,100
V5790,20183091,No,No,No,100
V5791,20181203,No,No,No,100
V5792,20185100,No,No,No,110
V5793,20182022,No,No,No,100
V5794,20183039,No,No,No,90
V5795,20182113,No,No,No,60
V5796,20182017,No,No,No,80
V5797,20184050,No,No,No,100
V5798,20183154,No,No,Yes,100
V5799,20181166,No,No,No,100
V5800,20187028,No,No,No,130
V5801,20183059,No,No,No,60
V5802,20182094,No,No,No,50
V5803,20183043,No,No,No,60
V5804,20182049,No,No,No,100
V5805,20183149,No,No,No,80
V5806,20182155,No,No,No,60
V5807,20182073,No,No,No,60
V5808,20184027,No,No,No,70
V5809,20181276,No,No,No,100
V5810,20181231,No,No,No,100
V5811,20185114,No,No,Yes,110
V5812,20181105,No,No,No,100
V5813,20183159,No,No,No,100
V5814,20186030,No,No,No,100
V5815,20181243,No,No,No,70
V5816,20182199,No,No,No,100
V5817,20185134,No,No,No,50
V5818,20182159,No,No,No,80
V5819,20183092,No,No,No,60
V5820,20182071,No,No,Yes,100
V5821,20181049,No,No,No,110
V5822,20183141,No,No,No,100
V5823,20183034,No,No,No,60
V5824,20184038,No,No,No,60
V5825,20181086,No,No,No,100
V5826,20182106,No,No,No,50
V5827,20183210,No,No,No,60
V5828,20183022,No,No,No,100
V5829,20181232,No,No,No,80
V5830,20185139,Yes,No,No,110
V5831,20181188,No,No,No,100
V5832,20185076,No,No,No,90
V5833,20181114,No,No,No,70
V5834,20183065,No,No,No,40
V5835,20187036,No,No,No,60
V5836,20185138,No,No,No,110
V5837,20183224,No,No,Yes,100
V5838,20184024,No,No,Yes,110
V5839,20185097,No,Yes,No,110
V5840,20181107,No,No,No,50
V5841,20186019,No,No,No,100
V5842,20183025,No,No,No,100
V5843,20183140,No,No,Yes,100
V5844,20184016,No,No,No,100
V5845,20183116,No,No,No,50
V5846,20187003,No,No,No,100
V5847,20185132,No,No,No,110
V5848,20186012,No,No,No,100
V5849,20181304,No,No,No,50
V5850,20183161,No,No,Yes,100
V5851,20181226,No,No,No,80
V5852,20182035,No,No,No,100
V5853,20181237,No,No,No,100
V5854,20185085,No,No,No,80
V5855,20182178,No,No,No,100
V5856,20181269,No,Yes,No,50
V5857,20185036,No,No,No,50
V5858,20182081,No,No,No,60
V5859,20183087,No,No,No,100
V5860,20181056,No,No,No,60
V5861,20181170,Yes,No,No,50
V5862,20181002,No,No,No,50
V5863,20182019,Yes,No,No,80
V5864,20181148,No,No,No,60
V5865,20182110,No,No,No,50
V5866,20183085,No,No,No,50
V5867,20184002,No,No,No,60
V5868,20181077,No,No,No,70
V5869,20184005,No,No,No,90
V5870,20186001,No,No,No,100
V5871,20182023,No,No,No,80
V5872,20187026,No,No,No,130
V5873,20184031,No,No,No,100
V5874,20182181,No,No,No,100
V5875,20185067,No,No,No,110
V5876,20181214,No,No,No,60
V5877,20181059,No,No,No,60
V5878,20183020,No,No,No,80
V5879,20182004,No,No,Yes,100
V5880,20182002,No,No,No,80
V5881,20183126,No,No,No,100
V5882,20185016,No,No,No,90
V5883,20181302,No,No,No,100
V5884,20187029,No,No,No,110
V5885,20183029,No,No,No,100
V5886,20183171,No,Yes,No,100
V5887,20184030,No,No,No,110
V5888,20181031,No,No,Yes,80
V5889,20182116,No,No,No,60
V5890,20181159,No,No,Yes,70
V5891,20183139,No,No,No,100
V5892,20181018,No,No,No,60
V5893,20181045,No,No,No,50
V5894,20183134,No,No,No,60
V5895,20183145,No,No,No,50
V5896,20185008,No,No,No,110
V5897,20185005,No,No,No,70
V5898,20184008,No,No,No,100
V5899,20182163,No,No,No,60
V5900,20181324,No,No,No,60
V5901,20182037,No,No,No,80
V5902,20181070,No,No,No,60
V5903,20183200,No,No,No,60
V5904,20183102,No,No,No,100
V5905,20185048,No,No,No,110
V5906,20181156,No,No,No,80
V5907,20183010,No,No,No,80
V5908,20184047,No,No,No,110
V5909,20181234,No,No,No,50
V5910,20182095,No,No,No,80
V5911,20183046,No,No,No,70
V5912,20182020,No,No,No,80
V5913,20183081,No,No,No,80
V5914,20182146,No,No,No,80
V5915,20181271,No,No,No,50
V5916,20185104,No,No,No,100
V5917,20182090,No,No,No,60
V5918,20181310,No,No,No,50
V5919,20185007,No,No,No,110
V5920,20185052,No,No,No,60
V5921,20185049,No,No,No,110
V5922,20184048,No,No,No,100
V5923,20182099,No,No,No,80
V5924,20182136,No,No,No,100
V5925,20184044,No,Yes,No,60
V5926,20183219,No,No,No,80
V5927,20187031,No,No,No,100
V5928,20182056,No,No,No,100
V5929,20182063,No,No,No,40
V5930,20181205,No,No,No,80
V5931,20185041,No,No,No,110
V5932,20181171,No,No,No,100
V5933,20181190,No,No,No,80
V5934,20185032,No,No,No,110
V5935,20182158,No,No,No,100
V5936,20185044,No,No,Yes,110
V5937,20181325,No,No,No,50
V5938,20183178,No,No,No,100
V5939,20184057,No,No,No,100
V5940,20186006,No,No,No,110
V5941,20183023,No,No,No,100
V5942,20183179,No,No,No,60
V5943,20181071,No,No,No,60
V5944,20186003,Yes,No,No,110
V5945,20185111,No,No,No,80
V5946,20181076,No,No,No,100
V5947,20181033,No,No,No,50
V5948,20182029,No,Yes,No,60
V5949,20184073,No,No,No,70
V5950,20184017,No,No,No,100
V5951,20181187,No,No,No,70
V5952,20182072,No,No,No,100
V5953,20183062,No,No,Yes,100
V5954,20181168,No,No,Yes,100
V5955,20185001,No,No,No,110
V5956,20181265,No,No,No,60
V5957,20182040,No,No,No,100
V5958,20182075,No,No,No,60
V5959,20181209,No,No,No,50
V5960,20181053,No,No,No,100
V5961,20181042,No,Yes,No,60
V5962,20182166,No,No,No,80
V5963,20181179,No,No,No,100
V5964,20181244,No,Yes,No,80
V5965,20182161,No,No,No,100
V5966,20183172,No,No,No,100
V5967,20181194,No,No,No,60
V5968,20187022,No,No,No,110
V5969,20181129,No,No,No,100
V5970,20182041,No,No,No,100
V5971,20182191,No,No,Yes,70
V5972,20183031,Yes,No,No,90
V5973,20182192,No,Yes,No,60
V5974,20184028,No,No,No,100
V5975,20183101,No,No,No,100
V5976,20187027,No,No,No,60
V5977,20185031,No,No,No,110
V5978,20182084,No,No,No,100
V5979,20182100,No,No,No,80
V5980,20181292,No,No,No,110
V5981,20185106,No,No,No,70
V5982,20182132,No,No,No,100
V5983,20182148,No,No,No,100
V5984,20183012,No,No,No,80
V5985,20185095,No,No,No,50
V5986,20185094,No,No,No,110
V5987,20183007,No,Yes,No,100
V5988,20182079,No,No,No,100
V5989,20181144,No,No,No,100
V5990,20183194,No,No,No,100
V5991,20181067,No,No,No,50
V5992,20182044,No,No,No,80
V5993,20187005,No,No,No,110
V5994,20181211,No,No,No,50
V5995,20181138,No,No,No,60
V5996,20182026,No,No,No,100
V5997,20181213,No,No,Yes,80
V5998,20181162,No,No,No,80
V5999,20182102,No,No,No,100
V6000,20184051,No,No,No,100
V6001,20182152,No,No,No,80
V6002,20181206,No,No,No,60
V6003,20184062,No,No,No,110
V6004,20182129,No,No,No,80
V6005,20183129,No,No,No,100
V6006,20185092,No,No,No,110
V6007,20182031,No,No,No,60
V6008,20187017,No,No,No,110
V6009,20184067,No,No,No,80
V6010,20183151,No,No,No,50
V6011,20183057,No,No,No,100
V6012,20181024,No,No,No,110
V6013,20187004,No,No,No,110
V6014,20181048,No,No,No,50
V6015,20185004,No,No,No,110
V6016,20182119,No,No,No,100
V6017,20185091,No,No,No,50
V6018,20185029,No,No,No,110
V6019,20182120,No,No,No,80
V6020,20181010,No,Yes,No,60
V6021,20181284,No,No,No,50
V6022,20182164,No,No,No,80
V6023,20181026,No,No,No,100
V6024,20181185,No,No,No,80
V6025,20181225,No,Yes,No,60
V6026,20182092,No,No,No,100
V6027,20181176,No,No,No,60
V6028,20186002,No,No,No,60
V6029,20185079,No,No,No,50
V6030,20182167,No,No,No,100
V6031,20181093,No,No,No,100
V6032,20186017,No,No,No,50
V6033,20182149,No,No,No,100
V6034,20181257,No,No,No,50
V6035,20183211,No,No,No,100
V6036,20182176,No,No,No,80
V6037,20183054,No,No,No,50
V6038,20181082,No,Yes,No,100
V6039,20182069,No,No,No,100
V6040,20181275,No,No,No,100
V6041,20183168,No,No,No,100
V6042,20181250,No,No,No,60
V6043,20185050,No,No,No,110
V6044,20181085,No,No,No,100
V6045,20183120,No,No,No,60
V6046,20183133,No,No,No,90
V6047,20181009,No,No,No,60
V6048,20185140,No,No,No,110
V6049,20181184,No,No,No,60
V6050,20183050,No,No,No,100
V6051,20182130,No,No,No,50
V6052,20181130,No,No,No,100
V6053,20184074,No,No,No,110
V6054,20185062,No,Yes,No,90
V6055,20182118,No,No,No,80
V6056,20182177,No,No,No,80
V6057,20182021,No,No,No,80
V6058,20183208,No,No,No,60
V6059,20185070,No,No,No,110
V6060,20181298,No,No,No,50
V6061,20184053,No,No,No,110
V6062,20181046,No,No,No,80
V6063,20183011,No,No,No,100
V6064,20186015,No,No,No,100
V6065,20185034,No,No,No,110
V6066,20184015,No,No,No,110
V6067,20181201,No,No,No,100
V6068,20181120,No,No,No,100
V6069,20181323,No,No,No,50
V6070,20184042,No,No,No,110
V6071,20182111,No,No,No,50
V6072,20181124,No,No,No,100
V6073,20183075,No,No,No,50
V6074,20181241,No,No,No,100
V6075,20181236,No,No,No,50
V6076,20185043,No,No,No,90
V6077,20183156,No,No,No,100
V6078,20182080,No,No,No,80
V6079,20183215,No,No,No,100
V6080,20183026,No,No,No,60
V6081,20187024,No,No,No,130
V6082,20181058,No,No,No,60
V6083,20185028,No,No,No,110
V6084,20183201,No,No,No,100
V6085,20181140,No,No,No,80
V6086,20186020,No,No,No,100
V6087,20184013,No,No,No,70
V6088,20185098,No,No,Yes,110
V6089,20185103,No,No,No,110
V6090,20181215,No,No,No,80
V6091,20186007,No,No,No,100
V6092,20183044,No,Yes,Yes,100
V6093,20182068,No,Yes,No,50
V6094,20182038,No,No,No,100
V6095,20183001,No,No,No,110
V6096,20181290,No,No,No,60
V6097,20181142,No,No,No,100
V6098,20181151,No,No,No,110
V6099,20183128,No,No,No,70
V6100,20181135,No,No,No,100
V6101,20181282,No,No,No,100
V6102,20181145,No,No,Yes,80
V6103,20185046,No,No,No,110
V6104,20181099,No,No,No,80
V6105,20182088,No,No,No,80
V6106,20182142,No,Yes,No,100
V6107,20182135,No,No,Yes,60
V6108,20184058,No,No,No,110
V6109,20182012,No,No,No,100
V6110,20182082,No,No,No,80
V6111,20185021,No,No,No,110
V6112,20182160,No,No,No,100
V6113,20181023,Yes,No,No,100
V6114,20183110,No,No,No,100
V6115,20184007,No,No,No,60
V6116,20181035,No,Yes,No,100
V6117,20184059,No,No,No,15
V6118,20184056,No,No,No,110
V6119,20181247,No,No,No,110
V6120,20185078,No,No,No,80
V6121,20181066,No,No,No,60
V6122,20185020,No,No,No,70
V6123,20181128,No,No,No,100
V6124,20181127,No,No,No,80
V6125,20186023,No,Yes,No,100
V6126,20181008,No,Yes,No,110
V6127,20181288,No,No,No,70
V6128,20183173,No,No,No,100
V6129,20183117,No,No,Yes,60
V6130,20182078,No,No,No,100
V6131,20181158,No,Yes,No,60
V6132,20181227,No,No,No,100
V6133,20181064,No,No,Yes,110
V6134,20183144,No,No,No,100
V6135,20181006,No,No,No,60
V6136,20181150,No,No,No,60
V6137,20185119,No,No,No,90
V6138,20184033,No,No,No,110
V6139,20183131,No,No,Yes,80
V6140,20183100,No,No,Yes,60
V6141,20181113,No,No,No,100
V6142,20181207,No,No,No,100
V6143,20183068,No,No,No,60
V6144,20181318,No,No,No,70
V6145,201850039,No,No,No,70
V6146,20183084,No,No,No,50
V6147,20181246,No,No,No,100
V6148,20181122,No,No,No,80
V6149,20183090,No,No,No,100
V6150,20183213,No,No,No,60
V6151,20181125,No,Yes,No,50
V6152,20181279,No,No,No,100
V6153,20181183,No,No,No,80
V6154,20181169,No,No,No,60
V6155,20182125,No,No,No,80
V6156,20185127,No,No,No,70
V6157,20182096,No,No,No,100
V6158,20185145,No,No,No,100
V6159,20182137,No,No,No,100
V6160,20181055,No,No,No,100
V6161,20182172,No,No,No,60
V6162,20182193,No,No,No,70
V6163,20182025,No,No,No,80
V6164,20183078,No,No,Yes,100
V6165,20183052,No,No,No,50
V6166,20182036,No,No,No,40
V6167,20183115,No,No,No,100
V6168,20181005,No,No,No,100
V6169,20185051,No,No,No,110
V6170,20184072,No,No,No,100
V6171,20181104,No,No,No,80
V6172,20181121,No,No,No,80
V6173,20183155,No,No,No,100
V6174,20183218,No,No,No,100
V6175,20181021,No,No,No,50
V6176,20185126,No,No,Yes,110
V6177,20181294,No,No,No,80
V6178,20181210,No,No,No,60
V6179,20185022,No,No,No,110
V6180,20183190,No,No,No,50
V6181,20181060,No,No,No,50
V6182,20183157,No,No,No,60
V6183,20181295,No,No,No,60
V6184,20182046,No,No,No,80
V6185,20182188,No,No,No,60
V6186,20181228,No,No,No,100
V6187,20181095,No,Yes,No,80
V6188,20182030,No,No,No,100
V6189,20183060,No,No,No,100
V6190,20181075,No,No,No,100
V6191,20183162,No,No,No,100
V6192,20183063,No,Yes,No,100
V6193,20181044,No,No,No,80
V6194,20187034,No,No,No,110
V6195,20182190,No,No,No,100
V6196,20182180,No,No,No,100
V6197,20181029,No,Yes,No,60
V6198,20181137,No,No,No,70
V6199,20185093,No,No,No,100
V6200,20183206,No,Yes,Yes,100
V6201,20181197,No,No,Yes,110
V6202,20181270,No,No,No,100
V6203,20183035,No,No,No,50
V6204,20183069,No,No,No,100
V6205,20182131,No,No,No,70
V6206,20182087,No,No,No,50
V6207,20181311,No,No,No,60
V6208,20182060,No,No,No,70
V6209,20181103,No,No,Yes,100
V6210,20183142,No,No,No,100
V6211,20184034,No,Yes,No,100
V6212,20182003,No,No,No,80
V6213,20183080,No,No,No,100
V6214,20181222,No,No,Yes,50
V6215,20182196,No,No,No,100
V6216,20181011,No,No,No,110
V6217,20187014,No,No,No,110
V6218,20183209,No,No,No,100
V6219,20183099,No,No,No,80
V6220,20187039,No,No,No,70
V6221,20181293,No,No,No,100
V6222,20181136,No,No,No,60
V6223,20183049,No,No,Yes,100
V6224,20183067,No,No,No,80
V6225,20182109,No,No,No,100
V6226,20185142,No,No,No,70
V6227,20181003,No,No,No,90
V6228,20184022,No,No,No,60
V6229,20185024,No,No,No,110
V6230,20181050,No,No,No,110
V6231,20182183,No,No,No,60
V6232,20183017,No,No,No,100
V6233,20181032,No,No,No,100
V6234,20181196,No,No,No,80
V6235,20183123,No,No,No,80
V6236,20185115,No,Yes,No,70
V6237,20188003,No,Yes,No,80
V6238,20181054,No,No,No,100
V6239,20181111,No,No,No,100
V6240,20184065,No,No,No,60
V6241,20181240,No,No,No,70
V6242,20183040,No,No,No,50
V6243,20182127,No,No,No,80
V6244,20181182,No,No,No,70
V6245,20183127,No,No,Yes,100
V6246,20187013,No,No,No,100
V6247,20185025,No,No,No,90
V6248,20182165,No,No,No,50
