Vehicle_ID,Bus_Involvement,Heavy_Rigid_Truck,Articulated_Truck,Speed_Limit
6501,No,No,No,80
6502,No,No,No,50
6503,No,No,No,100
6504,No,No,No,100
6505,No,No,No,110
6506,No,No,No,110
6507,No,No,No,50
6508,No,No,No,110
6509,No,No,No,100
6510,No,No,No,50
6511,No,No,No,110
6512,No,No,No,80
6513,No,Yes,No,60
6514,No,No,No,50
6515,No,No,No,80
6516,No,No,No,100
6517,No,No,No,80
6518,No,Yes,No,60
6519,No,No,No,100
6520,No,No,No,60
6521,No,No,No,60
6522,No,No,No,50
6523,No,No,No,100
6524,No,No,No,100
6525,No,No,No,50
6526,No,No,No,100
6527,No,No,No,50
6528,No,No,No,100
6529,No,No,No,100
6530,No,No,No,80
6531,No,No,No,50
6532,No,Yes,No,100
6533,No,No,No,100
6534,No,No,No,100
6535,No,No,No,100
6536,No,No,No,100
6537,No,No,No,60
6538,No,No,No,60
6539,No,No,No,110
6540,No,No,No,100
6541,No,No,No,60
6542,No,No,No,90
6543,No,No,No,60
6544,No,No,No,110
6545,No,No,No,60
6546,No,No,No,100
6547,No,No,No,50
6548,No,No,No,100
6549,No,No,No,110
6550,No,Yes,No,90
6551,No,No,No,80
6552,No,No,No,80
6553,No,No,No,80
6554,No,No,No,60
6555,No,No,No,110
6556,No,No,No,50
6557,No,No,No,110
6558,No,No,No,80
6559,No,No,No,100
6560,No,No,No,100
6561,No,No,No,110
6562,No,No,No,110
6563,No,No,No,100
6564,No,No,No,100
6565,No,No,No,50
6566,No,No,No,110
6567,No,No,No,50
6568,No,No,No,100
6569,No,No,No,50
6570,No,No,No,100
6571,No,No,No,50
6572,No,No,No,90
6573,No,No,No,100
6574,No,No,No,100
6575,No,No,No,80
6576,No,No,No,100
6577,No,No,No,60
6578,No,No,No,130
6579,No,No,No,60
6580,No,No,No,130
6581,No,No,No,110
6582,No,No,No,100
6583,No,No,No,80
6584,No,No,No,100
6585,No,No,No,70
6586,No,No,Yes,110
6587,No,No,No,110
6588,No,No,No,80
6589,No,No,No,100
6590,No,Yes,Yes,100
6591,No,Yes,Yes,100
6592,No,Yes,No,50
6593,No,No,No,100
6594,No,No,No,110
6595,No,No,No,60
6596,No,No,No,100
6597,No,No,No,110
6598,No,No,No,70
6599,No,No,No,100
6600,No,No,No,100
6601,No,No,Yes,80
6602,No,No,No,110
6603,No,No,No,80
6604,No,No,No,80
6605,No,Yes,No,100
6606,No,No,Yes,60
6607,No,No,No,110
6608,No,No,No,100
6609,No,No,No,80
6610,No,No,No,110
6611,No,No,No,110
6612,No,No,No,100
6613,Yes,No,No,100
6614,No,No,No,100
6615,No,No,No,60
6616,No,Yes,No,100
6617,No,No,No,15
6618,No,No,No,110
6619,No,No,No,110
6620,No,No,No,110
6621,No,No,No,80
6622,No,No,No,60
6623,No,No,No,70
6624,No,No,No,100
6625,No,No,No,80
6626,No,Yes,No,100
6627,No,Yes,No,110
6628,No,No,No,70
6629,No,No,No,100
6630,No,No,Yes,60
6631,No,No,No,100
6632,No,Yes,No,60
6633,No,No,No,100
6634,No,No,Yes,110
6635,No,No,No,100
6636,No,No,No,60
6637,No,No,No,60
6638,No,No,No,90
6639,No,No,No,90
6640,No,No,No,110
6641,No,No,No,110
6642,No,No,Yes,80
6643,No,No,Yes,60
6644,No,No,No,100
6645,No,No,No,100
6646,No,No,No,60
6647,No,No,No,70
6648,No,No,No,70
6649,No,No,No,50
6650,No,No,No,100
6651,No,No,No,80
6652,No,No,No,100
6653,No,No,No,60
6654,No,Yes,No,50
6655,No,No,No,100
6656,No,No,No,80
6657,No,No,No,60
6658,No,No,No,80
6659,No,No,No,70
6660,No,No,No,100
6661,No,No,No,100
6662,No,No,No,100
6663,No,No,No,100
6664,No,No,No,100
6665,No,No,No,60
6666,No,No,No,70
6667,No,No,No,80
6668,No,No,Yes,100
6669,No,No,No,50
6670,No,No,No,40
6671,No,No,No,100
6672,No,No,No,100
6673,No,No,No,110
6674,No,No,No,100
6675,No,No,No,80
6676,No,No,No,80
6677,No,No,No,100
6678,No,No,No,100
6679,No,No,No,50
6680,No,No,Yes,110
6681,No,No,Yes,110
6682,No,No,No,80
6683,No,No,No,60
6684,No,No,No,110
6685,No,No,No,110
6686,No,No,No,50
6687,No,No,No,50
6688,No,No,No,60
6689,No,No,No,60
6690,No,No,No,80
6691,No,No,No,60
6692,No,No,No,100
6693,No,Yes,No,80
6694,No,No,No,100
6695,No,No,No,100
6696,No,No,No,100
6697,No,No,No,100
6698,No,No,No,100
6699,No,No,No,100
6700,No,Yes,No,100
6701,No,Yes,No,100
6702,No,Yes,No,100
6703,No,No,No,80
6704,No,No,No,110
6705,No,No,No,100
6706,No,No,No,100
6707,No,Yes,No,60
6708,No,No,No,70
6709,No,No,No,100
6710,No,Yes,Yes,100
6711,No,No,Yes,110
6712,No,No,Yes,110
6713,No,No,No,100
6714,No,No,No,50
6715,No,No,No,100
6716,No,No,No,70
6717,No,No,No,50
6718,No,No,No,60
6719,No,No,No,70
6720,No,No,Yes,100
6721,No,No,No,100
6722,No,Yes,No,100
6723,No,No,No,80
6724,No,No,No,100
6725,No,No,No,100
6726,No,No,Yes,50
6727,No,No,No,100
6728,No,No,No,110
6729,No,No,No,110
6730,No,No,No,100
6731,No,No,No,80
6732,No,No,No,70
6733,No,No,No,100
6734,No,No,No,60
6735,No,No,Yes,100
6736,No,No,No,80
6737,No,No,No,100
6738,No,No,No,70
6739,No,No,No,90
6740,No,No,No,60
6741,No,No,No,110
6742,No,No,No,110
6743,No,No,No,60
6744,No,No,No,100
6745,No,No,No,100
6746,No,No,No,100
6747,No,No,No,80
6748,No,No,No,80
6749,No,Yes,No,70
6750,No,Yes,No,80
6751,No,No,No,100
6752,No,No,No,100
6753,No,No,No,60
6754,No,No,No,70
6755,No,No,No,50
6756,No,No,No,80
6757,No,No,No,80
6758,No,No,No,70
6759,No,No,No,70
6760,No,No,Yes,100
6761,No,No,No,100
6762,No,No,No,90
6763,No,No,No,50
6764,No,No,No,70
6765,No,No,No,50
6766,No,No,No,50
6767,No,No,No,90
6768,No,No,No,60
6769,No,No,No,60
6770,No,No,No,50
6771,No,No,No,100
6772,No,No,No,80
6773,No,No,Yes,80
6774,No,No,No,60
6775,No,No,No,50
6776,No,No,No,60
6777,No,No,No,100
6778,No,No,No,60
6779,No,No,No,100
6780,No,No,No,60
6781,No,No,No,110
6782,No,No,No,100
6783,No,No,No,60
6784,No,No,No,50
6785,No,No,No,25
6786,No,No,No,60
6787,No,No,No,100
6788,No,No,No,60
6789,No,No,No,50
6790,No,No,No,60
6791,No,No,No,100
6792,No,No,No,50
6793,No,No,No,60
6794,No,Yes,No,110
6795,No,Yes,No,110
6796,No,No,No,60
6797,No,No,No,50
6798,No,No,No,50
6799,No,No,No,100
6800,No,No,No,100
6801,No,No,No,60
6802,No,No,No,80
6803,No,No,No,80
6804,No,No,No,100
6805,No,No,No,80
6806,No,No,Yes,100
6807,No,No,No,80
6808,No,No,No,100
6809,No,No,No,100
6810,No,No,No,100
6811,No,No,No,70
6812,No,No,No,60
6813,No,No,No,100
6814,No,No,No,80
6815,No,No,No,80
6816,No,Yes,No,60
6817,No,No,No,70
6818,Yes,No,No,60
6819,No,No,No,110
6820,No,Yes,No,100
6821,No,No,Yes,110
6822,No,No,No,100
6823,No,No,No,50
6824,No,No,No,60
6825,No,No,No,110
6826,No,No,No,70
6827,No,No,No,50
6828,No,No,No,110
6829,No,No,No,100
6830,No,No,No,100
6831,No,No,No,60
6832,No,No,No,100
6833,No,No,No,60
6834,No,No,No,100
6835,No,No,No,100
6836,No,No,No,80
6837,No,No,No,100
6838,No,No,No,60
6839,No,No,No,50
6840,No,No,No,100
6841,No,No,No,80
6842,No,No,No,80
6843,No,No,No,100
6844,No,No,No,100
6845,No,No,No,50
6846,No,No,No,110
6847,No,No,No,80
6848,No,No,No,100
6849,No,No,Yes,110
6850,No,No,No,100
6851,No,No,No,60
6852,No,No,No,80
6853,No,No,Yes,60
6854,No,No,No,100
6855,No,No,No,100
6856,No,No,No,110
6857,No,No,No,100
6858,No,No,Yes,100
6859,No,No,No,70
6860,No,No,Yes,100
6861,No,No,Yes,100
6862,No,No,Yes,100
6863,No,No,No,60
6864,No,No,No,100
6865,No,No,No,50
6866,No,No,No,110
6867,No,No,No,60
6868,No,No,No,70
6869,No,No,No,110
6870,No,No,No,110
6871,No,No,No,70
6872,No,No,No,60
6873,No,No,No,60
6874,No,No,No,80
6875,No,No,No,60
6876,No,No,No,100
6877,No,No,No,100
6878,No,No,Yes,100
6879,No,Yes,No,60
6880,Yes,No,No,100
6881,No,No,No,100
6882,No,No,No,90
6883,No,No,No,70
6884,No,No,No,50
6885,No,No,No,50
6886,No,No,No,100
6887,No,No,No,100
6888,No,Yes,No,110
6889,No,No,No,110
6890,No,No,Yes,100
6891,No,No,No,50
6892,No,No,No,60
6893,No,No,No,110
6894,No,No,No,110
6895,No,No,No,100
6896,No,No,No,50
6897,No,No,No,60
6898,No,No,No,100
6899,No,Yes,No,40
6900,No,No,Yes,80
6901,No,No,No,110
6902,No,No,No,100
6903,No,No,No,70
6904,No,Yes,No,100
6905,No,No,No,100
6906,No,No,No,110
6907,No,No,No,60
6908,No,No,No,60
6909,No,No,No,80
6910,No,No,No,80
6911,No,No,No,110
6912,No,No,No,50
6913,No,No,Yes,100
6914,No,No,No,100
6915,No,No,Yes,100
6916,No,No,No,100
6917,No,No,No,100
6918,No,No,No,110
6919,Yes,No,No,50
6920,No,No,No,80
6921,No,No,No,80
6922,No,No,No,80
6923,No,No,No,80
6924,No,No,No,100
6925,No,No,No,80
6926,No,No,No,80
6927,No,No,No,100
6928,No,No,No,110
6929,No,No,No,100
6930,No,No,No,50
6931,No,No,No,100
6932,No,No,No,60
6933,Yes,No,No,60
6934,No,No,No,60
6935,No,No,No,100
6936,No,No,No,100
6937,No,No,No,60
6938,No,No,No,100
6939,No,No,No,70
6940,No,No,No,60
6941,No,No,No,100
6942,No,No,No,50
6943,No,No,No,70
6944,No,Yes,No,70
6945,No,No,No,80
6946,Yes,No,No,60
6947,No,Yes,No,60
6948,No,No,No,130
6949,No,No,No,50
6950,No,No,No,80
6951,No,No,No,100
6952,No,Yes,No,60
6953,No,No,No,100
6954,No,No,No,50
6955,No,Yes,No,100
6956,No,Yes,No,80
6957,No,No,No,100
6958,No,No,No,100
6959,No,No,No,60
6960,No,No,No,50
6961,No,Yes,No,80
6962,No,No,No,100
6963,No,No,Yes,100
6964,No,No,No,40
6965,No,No,No,100
6966,No,No,No,110
6967,No,No,No,50
6968,No,No,No,110
6969,No,No,No,100
6970,No,No,No,10
6971,No,No,No,60
6972,No,No,No,80
6973,No,No,No,50
6974,No,No,No,50
6975,No,No,No,50
6976,No,No,No,50
6977,No,No,No,60
6978,No,No,No,100
6979,No,No,No,80
6980,No,No,No,60
6981,No,No,No,80
6982,No,No,No,110
6983,No,No,No,100
6984,No,No,No,100
6985,No,Yes,Yes,110
6986,No,No,No,100
6987,No,No,No,100
6988,No,No,No,110
6989,No,No,No,110
6990,No,Yes,No,110
6991,No,No,No,60
6992,No,No,No,50
6993,No,No,No,60
6994,No,No,No,110
6995,No,No,No,110
6996,No,No,No,100
6997,No,No,No,80
6998,No,No,No,110
6999,No,No,No,110
7000,No,No,No,80
7001,No,No,No,80
7002,No,No,No,50
7003,No,No,No,110
7004,No,No,No,110
7005,No,No,No,110
7006,No,No,No,110
7007,No,No,No,60
7008,No,No,No,80
7009,No,No,No,80
7010,No,No,No,60
7011,No,No,No,100
7012,No,No,No,60
7013,No,No,No,100
7014,No,No,No,110
7015,No,No,No,110
7016,No,No,No,80
7017,No,No,No,50
7018,No,No,No,100
7019,No,No,No,110
7020,No,No,No,60
7021,No,No,No,100
7022,No,No,No,100
7023,No,No,No,60
7024,No,No,No,70
7025,No,No,No,50
7026,No,No,No,50
7027,No,No,No,50
7028,No,No,No,100
7029,No,No,No,100
7030,No,No,No,60
7031,No,No,No,60
7032,No,Yes,No,60
7033,No,No,Yes,100
7034,No,No,No,80
7035,No,No,No,110
7036,No,No,No,100
7037,No,No,No,80
7038,No,No,No,110
7039,No,No,No,110
7040,No,Yes,Yes,60
7041,No,No,No,20
7042,No,No,No,60
7043,No,No,No,100
7044,No,No,Yes,100
7045,Yes,No,No,100
7046,No,No,No,70
7047,No,No,No,50
7048,No,No,Yes,110
7049,No,No,No,50
7050,No,No,No,100
7051,No,No,Yes,60
7052,No,No,No,100
7053,No,No,Yes,110
7054,No,No,Yes,110
7055,No,No,No,60
7056,No,No,No,70
7057,No,No,No,50
7058,No,No,No,100
7059,No,No,No,100
7060,No,No,No,60
7061,No,No,No,100
7062,No,Yes,No,60
7063,No,No,No,50
7064,No,No,No,60
7065,No,No,No,80
7066,No,No,No,80
7067,No,No,No,50
7068,No,No,No,60
7069,No,No,No,110
7070,No,No,Yes,80
7071,No,No,No,100
7072,No,No,No,60
7073,No,Yes,No,80
7074,No,No,No,60
7075,No,Yes,No,80
7076,No,No,Yes,110
7077,No,Yes,No,60
7078,No,No,No,80
7079,No,No,No,80
7080,Yes,No,No,50
7081,No,No,Yes,50
7082,No,No,No,60
7083,No,No,No,60
7084,No,No,No,70
7085,No,No,No,100
7086,No,No,No,80
7087,No,No,No,100
7088,No,No,No,70
7089,No,No,Yes,100
7090,No,No,No,100
7091,No,Yes,No,100
7092,No,Yes,No,100
7093,No,Yes,No,90
7094,No,No,No,60
7095,No,No,No,50
7096,No,No,No,110
7097,No,No,No,60
7098,No,No,Yes,100
7099,No,No,No,50
7100,No,No,No,70
7101,No,No,No,100
7102,No,No,No,100
7103,No,No,No,60
7104,No,No,No,40
7105,No,No,No,60
7106,No,No,No,50
7107,No,No,No,100
7108,No,No,No,60
7109,No,No,No,100
7110,No,No,No,100
7111,No,No,No,100
7112,No,No,No,110
7113,No,No,No,80
7114,No,No,No,90
7115,No,No,No,100
7116,No,No,No,80
7117,No,No,No,100
7118,No,No,No,60
7119,No,No,No,50
7120,No,No,No,100
7121,No,No,No,70
7122,No,No,No,80
7123,No,No,No,100
7124,No,No,No,60
7125,No,No,No,100
7126,No,No,No,50
7127,Yes,No,No,110
7128,No,No,No,60
7129,No,No,No,110
7130,No,No,No,60
7131,No,No,No,80
7132,No,No,No,100
7133,No,No,Yes,100
7134,No,No,No,50
7135,No,No,No,100
7136,No,No,No,70
7137,No,No,Yes,60
7138,No,No,No,100
7139,No,No,No,40
7140,No,No,No,80
7141,No,No,No,70
7142,No,No,No,50
7143,No,No,No,80
7144,No,No,No,80
7145,No,No,No,100
7146,No,Yes,No,50
7147,No,No,Yes,90
7148,No,No,No,100
7149,No,No,No,50
7150,No,No,No,60
7151,No,No,No,100
7152,No,No,No,60
7153,No,No,No,80
7154,No,No,Yes,110
7155,Yes,No,No,40
7156,No,No,No,100
7157,No,Yes,No,110
7158,No,No,Yes,60
7159,No,No,No,80
7160,No,No,No,110
7161,No,No,No,110
7162,No,No,No,110
7163,No,No,No,100
7164,No,No,No,100
7165,No,No,No,90
7166,No,No,No,100
7167,No,No,No,60
7168,No,No,No,100
7169,No,No,No,110
7170,No,No,No,100
7171,No,No,Yes,110
7172,No,No,No,80
7173,No,No,No,80
7174,No,No,Yes,80
7175,No,Yes,No,70
7176,No,Yes,No,70
7177,No,Yes,No,70
7178,No,No,No,50
7179,No,No,No,50
7180,No,No,No,50
7181,No,No,No,50
7182,No,No,No,50
7183,No,No,No,100
7184,No,No,No,60
7185,No,No,No,100
7186,No,No,No,80
7187,No,No,No,60
7188,No,No,No,70
7189,No,No,No,80
7190,No,No,No,60
7191,No,No,No,100
7192,No,No,Yes,110
7193,No,No,No,50
7194,No,No,No,60
7195,No,No,No,80
7196,No,No,No,80
7197,No,No,No,100
7198,No,No,No,100
7199,No,No,No,50
7200,No,No,No,110
7201,No,No,No,70
7202,No,No,No,80
7203,No,No,No,50
7204,No,No,No,100
7205,No,No,No,100
7206,No,No,No,70
7207,No,No,No,60
7208,No,No,No,70
7209,No,No,No,100
7210,No,No,No,110
7211,No,No,Yes,100
7212,No,No,No,50
7213,No,No,No,100
7214,No,No,No,60
7215,No,No,No,50
7216,No,No,No,100
7217,No,No,No,50
7218,No,No,No,100
7219,No,No,No,80
7220,No,No,No,80
7221,No,No,No,80
7222,No,Yes,No,80
7223,No,No,No,40
7224,No,No,No,80
7225,No,Yes,No,50
7226,No,No,No,50
7227,No,No,No,80
7228,No,No,No,40
7229,No,No,No,60
7230,No,No,No,110
7231,No,No,No,80
7232,No,No,No,60
7233,No,Yes,No,100
7234,No,No,No,70
7235,Yes,No,No,80
7236,No,No,No,60
7237,No,No,Yes,80
7238,No,No,No,60
7239,No,No,No,70
7240,No,No,No,80
7241,No,No,No,110
7242,No,No,No,110
7243,No,No,No,100
7244,No,No,No,60
7245,No,No,No,80
7246,No,No,No,60
7247,No,No,No,110
7248,No,No,No,50
7249,No,No,No,70
7250,No,No,No,60
7251,No,No,No,50
7252,No,No,No,50
7253,No,No,No,110
7254,No,No,No,110
7255,No,No,No,100
7256,No,No,No,100
7257,No,No,No,60
7258,No,No,No,80
7259,No,No,No,50
7260,No,No,No,100
7261,No,No,No,50
7262,No,No,No,100
7263,No,No,No,60
7264,No,No,No,80
7265,No,No,No,110
7266,No,No,No,50
7267,No,No,No,90
7268,No,No,No,100
7269,No,No,No,100
7270,No,No,No,60
7271,Yes,No,No,40
7272,No,No,Yes,110
7273,No,No,No,40
7274,No,No,No,80
7275,No,No,No,100
7276,No,Yes,Yes,100
7277,No,Yes,Yes,100
7278,No,No,No,80
7279,No,No,No,50
7280,No,No,No,100
7281,No,No,No,80
7282,No,No,Yes,100
7283,No,No,No,100
7284,No,No,No,100
7285,No,No,No,110
7286,No,Yes,No,80
7287,No,No,No,100
7288,No,No,No,50
7289,No,No,No,60
7290,No,No,No,100
7291,No,No,No,50
7292,No,No,No,80
7293,No,No,No,100
7294,No,No,No,60
7295,No,No,No,60
7296,No,No,No,100
7297,No,No,No,100
7298,No,No,No,110
7299,Yes,No,No,100
7300,No,No,No,100
7301,No,No,No,60
7302,No,No,No,100
7303,No,No,No,60
7304,No,No,No,110
7305,No,No,No,50
7306,No,No,No,100
7307,No,No,No,100
7308,No,No,Yes,110
7309,No,No,No,50
7310,No,No,No,100
7311,No,No,No,60
7312,No,Yes,No,100
7313,No,No,No,60
7314,No,No,No,80
7315,No,No,Yes,100
7316,No,No,No,80
7317,No,No,No,80
7318,No,No,No,70
7319,No,No,No,60
7320,No,No,No,100
7321,No,No,No,60
7322,No,No,No,60
7323,No,No,No,110
7324,No,No,No,70
7325,No,No,No,100
7326,No,No,No,60
7327,No,Yes,No,100
7328,No,No,Yes,110
7329,No,No,Yes,110
7330,No,No,No,70
7331,No,No,No,100
7332,No,No,Yes,100
7333,No,No,Yes,100
7334,No,No,No,60
7335,No,No,No,80
7336,No,No,No,90
7337,No,No,No,60
7338,No,No,No,100
7339,No,No,No,100
7340,No,No,No,110
7341,No,No,No,110
7342,No,No,No,110
7343,No,No,No,80
7344,No,No,No,60
7345,No,No,No,100
7346,No,No,No,100
7347,No,No,No,80
7348,No,No,No,50
7349,No,No,Yes,100
7350,No,No,No,60
7351,No,No,No,110
7352,No,No,No,60
7353,No,No,No,50
7354,No,No,No,100
7355,No,No,No,80
7356,No,No,No,100
7357,No,No,No,60
7358,No,No,No,70
7359,No,No,No,50
7360,Yes,No,No,60
7361,No,No,No,50
7362,No,No,No,100
7363,No,No,No,100
7364,No,No,No,50
7365,No,No,No,110
7366,No,No,No,110
7367,No,No,No,50
7368,No,No,No,90
7369,No,No,No,110
7370,No,No,No,100
7371,No,No,No,100
7372,No,No,No,100
7373,No,No,No,60
7374,No,Yes,No,70
7375,No,No,No,70
7376,No,No,No,70
7377,No,No,No,70
7378,No,No,No,100
7379,No,No,No,100
7380,No,No,No,100
7381,No,No,No,100
7382,No,No,No,50
7383,No,No,No,60
7384,No,No,No,100
7385,No,No,No,80
7386,No,No,No,50
7387,No,No,No,60
7388,No,No,No,80
7389,No,No,No,80
7390,No,No,No,110
7391,No,No,No,100
7392,No,No,No,100
7393,No,No,No,100
7394,No,No,No,100
7395,No,No,No,110
7396,No,No,Yes,100
7397,No,No,No,100
7398,No,No,Yes,100
7399,No,No,No,50
7400,No,No,No,60
7401,No,No,No,100
7402,No,No,No,70
7403,No,No,No,60
7404,No,No,No,80
7405,No,No,No,90
7406,No,No,No,100
7407,No,No,No,50
7408,No,No,No,90
7409,No,No,No,100
7410,No,No,Yes,100
7411,No,No,No,100
7412,No,No,No,80
7413,No,No,No,60
7414,No,No,No,80
7415,No,No,No,60
7416,No,No,No,70
7417,No,No,No,100
7418,No,No,No,70
7419,No,No,No,70
7420,No,No,No,70
7421,No,No,No,60
7422,No,No,No,50
7423,No,No,No,60
7424,No,No,Yes,110
7425,No,No,No,100
7426,No,Yes,No,70
7427,No,Yes,No,100
7428,No,No,No,100
7429,No,No,No,100
7430,No,No,No,100
7431,No,No,No,100
7432,No,No,No,70
7433,No,No,No,60
7434,No,No,No,80
7435,No,No,No,80
7436,No,No,No,100
7437,No,No,No,100
7438,No,No,No,100
7439,No,No,No,80
7440,No,No,No,60
7441,No,No,No,70
7442,No,No,No,50
7443,No,No,No,50
7444,No,No,Yes,100
7445,No,No,No,50
7446,No,No,No,60
7447,No,No,No,50
7448,No,No,No,100
7449,No,No,No,80
7450,No,No,No,100
7451,No,No,No,100
7452,No,No,No,100
7453,No,No,No,100
7454,No,No,No,100
7455,No,No,No,100
7456,No,Yes,No,40
7457,No,No,No,70
7458,No,No,No,100
7459,No,Yes,No,100
7460,No,No,No,100
7461,No,Yes,No,50
7462,No,No,No,50
7463,No,No,No,110
7464,No,No,No,60
7465,No,Yes,No,60
7466,No,Yes,No,110
7467,No,No,No,70
7468,No,No,No,50
7469,No,No,No,100
7470,No,No,No,100
7471,No,No,No,110
7472,No,Yes,No,110
7473,No,No,No,110
7474,No,Yes,No,110
7475,No,No,No,70
7476,No,No,No,100
7477,No,No,No,50
7478,No,No,No,100
7479,No,No,No,50
7480,No,Yes,Yes,90
7481,No,No,No,100
7482,No,No,No,100
7483,No,No,No,60
7484,No,Yes,No,70
7485,No,No,No,100
7486,No,No,No,80
7487,No,No,No,100
7488,No,No,No,100
7489,No,No,Yes,60
7490,No,No,No,100
7491,No,Yes,No,50
7492,No,No,Yes,100
7493,No,No,No,80
7494,No,No,Yes,110
7495,No,No,No,100
7496,No,No,No,100
7497,No,No,No,100
7498,No,No,No,100
7499,No,No,No,40
7500,No,Yes,No,100
7501,No,Yes,No,100
7502,No,No,No,60
7503,No,No,No,50
7504,No,No,No,100
7505,No,No,No,80
7506,No,No,No,60
7507,No,No,No,110
7508,No,No,No,60
7509,No,No,No,100
7510,No,No,No,100
7511,No,No,No,100
7512,No,No,No,80
7513,No,No,No,110
7514,No,Yes,No,100
7515,No,Yes,No,100
7516,No,No,No,40
7517,No,No,No,80
7518,No,No,No,80
7519,No,No,No,60
7520,No,No,No,50
7521,No,No,No,60
7522,No,No,No,50
7523,No,No,No,100
7524,No,No,No,80
7525,No,No,No,50
7526,No,No,No,50
7527,No,No,No,70
7528,No,No,No,80
7529,No,No,No,60
7530,No,No,No,80
7531,No,No,No,100
7532,No,No,No,110
7533,No,No,No,80
7534,No,No,No,80
7535,No,No,No,100
7536,No,No,No,80
7537,No,No,No,80
7538,No,No,No,100
7539,No,No,No,100
7540,No,No,No,80
7541,No,No,No,80
7542,No,No,No,100
7543,No,No,No,110
7544,No,No,No,110
7545,No,No,No,110
7546,No,No,No,110
7547,No,No,No,100
7548,No,No,No,100
7549,No,No,No,80
7550,No,No,No,80
7551,No,No,Yes,100
7552,No,No,No,100
7553,No,No,No,100
7554,No,No,No,90
7555,No,No,No,100
7556,No,No,No,60
7557,No,Yes,No,60
7558,No,No,No,80
7559,No,No,No,80
7560,No,No,No,100
7561,No,No,No,50
7562,No,No,No,110
7563,No,No,No,50
7564,No,No,No,100
7565,No,No,No,50
7566,No,No,No,80
7567,No,No,No,110
7568,No,Yes,No,100
7569,No,Yes,No,50
7570,No,No,No,100
7571,No,No,Yes,110
7572,No,No,Yes,100
7573,No,No,No,80
7574,No,No,No,100
7575,No,No,No,50
7576,No,Yes,No,100
7577,No,No,No,30
7578,No,Yes,No,100
7579,No,No,No,60
7580,No,No,No,50
7581,No,No,No,70
7582,No,No,No,100
7583,No,No,No,60
7584,No,No,Yes,110
7585,No,No,No,80
7586,No,No,No,60
7587,No,No,No,110
7588,No,No,No,100
7589,No,No,No,60
7590,No,No,No,100
7591,No,No,No,50
7592,No,No,No,50
7593,No,No,No,100
7594,No,No,No,70
7595,No,No,No,100
7596,No,Yes,No,50
7597,No,No,No,50
7598,No,No,No,50
7599,No,No,No,100
7600,No,No,No,50
7601,No,No,No,110
7602,No,No,No,100
7603,No,No,No,50
7604,No,No,Yes,80
7605,No,No,No,110
7606,No,No,No,100
7607,No,No,No,80
7608,No,No,No,60
7609,No,No,No,50
7610,No,No,No,60
7611,No,No,No,100
7612,No,No,No,70
7613,No,No,Yes,110
7614,No,No,Yes,100
7615,No,No,No,80
7616,No,No,No,110
7617,No,No,No,60
7618,No,No,No,110
7619,Yes,No,No,100
7620,Yes,No,No,100
7621,No,No,No,100
7622,No,No,No,50
7623,No,No,No,60
7624,No,No,No,100
7625,No,No,No,60
7626,No,No,No,100
7627,No,No,No,50
7628,No,No,No,100
7629,No,No,No,40
7630,No,No,No,80
7631,No,No,Yes,50
7632,No,No,No,100
7633,No,No,No,100
7634,No,No,No,110
7635,No,No,No,100
7636,No,No,No,110
7637,No,No,No,80
7638,No,No,No,80
7639,No,No,No,100
7640,No,No,No,60
7641,No,No,No,80
7642,No,No,No,90
7643,No,No,No,90
7644,No,No,No,60
7645,No,No,No,80
7646,No,No,No,80
7647,No,No,No,110
7648,No,No,No,90
7649,No,Yes,No,60
7650,No,No,No,50
7651,No,No,No,50
7652,No,No,No,60
7653,Yes,No,No,10
7654,No,Yes,No,60
7655,No,No,No,100
7656,No,No,No,80
7657,No,No,Yes,110
7658,No,No,No,110
7659,No,No,No,110
7660,No,No,No,110
7661,No,Yes,No,100
7662,No,No,No,60
7663,No,Yes,Yes,110
7664,No,No,No,100
7665,No,No,No,60
7666,No,No,No,40
7667,No,No,No,60
7668,No,Yes,Yes,70
7669,No,No,No,60
7670,No,No,No,80
7671,No,No,No,80
7672,No,No,No,100
7673,No,No,No,100
7674,No,No,No,40
7675,No,No,No,40
7676,No,No,No,60
7677,No,No,No,100
7678,No,No,No,50
7679,No,No,No,110
7680,No,No,No,100
7681,No,Yes,No,80
7682,No,Yes,No,60
7683,No,No,No,50
7684,No,No,No,110
7685,No,No,No,80
7686,No,No,No,60
7687,No,No,No,60
7688,No,No,No,50
7689,No,No,No,110
7690,No,No,No,50
7691,No,No,No,80
7692,No,Yes,No,100
7693,No,No,No,110
7694,No,No,No,60
7695,No,No,No,60
7696,No,No,No,80
7697,No,No,Yes,100
7698,No,No,No,100
7699,No,No,No,100
7700,No,Yes,No,50
7701,No,Yes,Yes,80
7702,No,No,No,100
7703,No,No,Yes,100
7704,No,No,No,50
7705,No,No,No,70
7706,No,No,No,100
7707,No,No,No,60
7708,No,No,No,70
7709,No,No,No,70
7710,No,No,No,70
7711,No,No,No,50
7712,No,No,No,50
7713,No,No,No,50
7714,No,No,No,80
7715,No,No,No,100
7716,No,No,No,100
7717,No,No,No,70
7718,No,No,No,100
7719,No,No,No,80
7720,No,No,No,100
7721,No,No,No,100
7722,No,No,No,100
7723,No,No,No,80
7724,No,No,No,110
7725,No,No,No,60
7726,No,No,No,100
7727,No,No,No,60
7728,No,No,No,100
7729,No,No,No,50
7730,No,No,No,60
7731,No,No,No,80
