Participant ID,Gender,Age,Age Group,Road User,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement
6324,Male,62,40_to_64,Driver,No,No,Yes
6325,Male,29,26_to_39,Driver,No,No,No
6326,Female,52,40_to_64,Pedestrian,No,No,No
6327,Female,29,26_to_39,Passenger,No,No,No
6328,Female,17,17_to_25,Driver,No,No,No
6329,Male,18,17_to_25,Passenger,No,No,No
6330,Female,55,40_to_64,Pedestrian,No,No,No
6331,Male,31,26_to_39,Driver,No,No,Yes
6332,Male,17,17_to_25,Driver,No,No,No
6333,Male,65,65_to_74,Pedal cyclist,No,No,No
6334,Male,15,0_to_16,Pedestrian,No,No,No
6335,Male,24,17_to_25,Passenger,No,No,No
6336,Male,60,40_to_64,Driver,No,No,No
6337,Female,44,40_to_64,Pedestrian,No,Yes,No
6338,Male,24,17_to_25,Pedestrian,No,No,No
6339,Female,89,75_or_older,Pedestrian,No,No,No
6340,Male,82,75_or_older,Driver,No,No,No
6341,Female,80,75_or_older,Driver,No,No,No
6342,Female,50,40_to_64,Driver,Yes,No,No
6343,Female,70,65_to_74,Pedestrian,No,No,No
6344,Male,39,26_to_39,Pedestrian,Yes,No,No
6345,Male,81,75_or_older,Pedestrian,No,No,No
6346,Female,74,65_to_74,Driver,No,No,No
6347,Male,48,40_to_64,Pedal cyclist,No,No,No
6348,Male,19,17_to_25,Passenger,No,No,No
6349,Male,20,17_to_25,Motorcycle rider,No,No,No
6350,Male,62,40_to_64,Motorcycle rider,No,No,No
6351,Male,65,65_to_74,Driver,No,No,No
6352,Male,28,26_to_39,Motorcycle rider,No,No,No
6353,Male,58,40_to_64,Driver,No,No,No
6354,Male,35,26_to_39,Driver,No,No,No
6355,Male,62,40_to_64,Motorcycle rider,No,No,No
6356,Male,71,65_to_74,Driver,No,No,No
6357,Male,79,75_or_older,Pedestrian,No,No,No
6358,Male,29,26_to_39,Motorcycle rider,No,No,No
6359,Male,60,40_to_64,Driver,No,No,No
6360,Male,12,0_to_16,Passenger,No,No,Yes
6361,Female,37,26_to_39,Driver,No,No,Yes
6362,Male,51,40_to_64,Motorcycle rider,No,No,No
6363,Male,26,26_to_39,Driver,No,No,No
6364,Male,22,17_to_25,Driver,No,No,No
6365,Male,37,26_to_39,Driver,No,No,No
6366,Male,42,40_to_64,Motorcycle rider,No,No,No
6367,Male,44,40_to_64,Pedal cyclist,No,No,No
6368,Female,46,40_to_64,Driver,No,Yes,No
6369,Female,12,0_to_16,Passenger,No,Yes,No
6370,Female,19,17_to_25,Driver,No,No,No
6371,Male,71,65_to_74,Driver,No,No,Yes
6372,Male,92,75_or_older,Pedestrian,No,No,No
6373,Male,87,75_or_older,Pedestrian,No,No,Yes
6374,Female,18,17_to_25,Driver,No,No,No
6375,Male,70,65_to_74,Pedestrian,No,No,No
6376,Male,16,0_to_16,Motorcycle rider,No,No,No
6377,Male,66,65_to_74,Motorcycle rider,No,No,No
6378,Male,20,17_to_25,Motorcycle rider,No,No,No
6379,Male,46,40_to_64,Driver,No,No,No
6380,Male,61,40_to_64,Motorcycle rider,No,No,No
6381,Male,76,75_or_older,Driver,No,No,No
6382,Male,37,26_to_39,Motorcycle rider,No,No,No
6383,Male,84,75_or_older,Driver,No,No,No
6384,Male,72,65_to_74,Motorcycle rider,No,No,No
6385,Male,59,40_to_64,Motorcycle rider,No,No,No
6386,Female,52,40_to_64,Driver,No,No,No
6387,Male,64,40_to_64,Motorcycle rider,No,No,No
6388,Male,83,75_or_older,Driver,No,No,No
6389,Female,23,17_to_25,Passenger,No,No,No
6390,Male,29,26_to_39,Driver,No,No,No
6391,Male,45,40_to_64,Passenger,No,No,No
6392,Male,58,40_to_64,Driver,No,No,No
6393,Male,18,17_to_25,Pedestrian,No,No,No
6394,Female,20,17_to_25,Passenger,No,No,No
6395,Male,27,26_to_39,Pedestrian,No,No,No
6396,Male,65,65_to_74,Driver,No,No,No
6397,Male,18,17_to_25,Pedestrian,No,No,No
6398,Male,21,17_to_25,Pedestrian,No,No,No
6399,Male,42,40_to_64,Passenger,No,No,No
6400,Male,41,40_to_64,Driver,No,No,No
6401,Male,44,40_to_64,Driver,No,No,No
6402,Male,20,17_to_25,Passenger,No,No,No
6403,Male,28,26_to_39,Driver,No,No,No
6404,Male,43,40_to_64,Driver,No,No,No
6405,Male,34,26_to_39,Passenger,No,No,No
6406,Male,55,40_to_64,Motorcycle rider,No,No,No
6407,Female,20,17_to_25,Driver,No,No,No
6408,Male,63,40_to_64,Motorcycle rider,No,No,No
6409,Female,61,40_to_64,Motorcycle pillion passenger,No,No,No
6410,Male,51,40_to_64,Driver,No,No,No
6411,Male,71,65_to_74,Motorcycle rider,No,Yes,No
6412,Male,26,26_to_39,Motorcycle rider,No,No,No
6413,Female,54,40_to_64,Motorcycle rider,No,No,No
6414,Male,29,26_to_39,Motorcycle rider,No,No,No
6415,Male,73,65_to_74,Pedestrian,No,No,No
6416,Male,32,26_to_39,Motorcycle rider,No,No,No
6417,Male,26,26_to_39,Driver,No,No,No
6418,Male,20,17_to_25,Driver,No,No,No
6419,Male,53,40_to_64,Driver,No,No,No
6420,Female,28,26_to_39,Passenger,No,No,No
6421,Male,87,75_or_older,Driver,No,No,No
6422,Female,80,75_or_older,Driver,No,No,No
6423,Female,32,26_to_39,Passenger,No,No,Yes
6424,Male,47,40_to_64,Pedestrian,No,No,No
6425,Male,43,40_to_64,Driver,No,No,No
6426,Male,45,40_to_64,Motorcycle rider,No,No,No
6427,Male,27,26_to_39,Motorcycle rider,No,No,No
6428,Male,33,26_to_39,Driver,No,No,No
6429,Female,60,40_to_64,Pedestrian,No,No,No
6430,Male,25,17_to_25,Driver,No,No,No
6431,Female,53,40_to_64,Passenger,Yes,No,No
6432,Male,68,65_to_74,Pedal cyclist,No,No,No
6433,Male,82,75_or_older,Driver,No,No,No
6434,Male,28,26_to_39,Motorcycle rider,No,No,No
6435,Female,28,26_to_39,Pedal cyclist,No,Yes,No
6436,Male,19,17_to_25,Driver,No,No,No
6437,Female,18,17_to_25,Passenger,No,No,No
6438,Male,17,17_to_25,Driver,No,No,No
6439,Female,77,75_or_older,Pedestrian,No,No,No
6440,Male,82,75_or_older,Driver,No,No,No
6441,Male,57,40_to_64,Driver,No,No,Yes
6442,Male,39,26_to_39,Driver,No,No,Yes
6443,Female,19,17_to_25,Driver,No,No,No
6444,Male,14,0_to_16,Passenger,No,No,No
6445,Male,26,26_to_39,Motorcycle rider,No,No,No
6446,Female,8,0_to_16,Pedestrian,No,No,No
6447,Male,41,40_to_64,Driver,No,No,No
6448,Male,62,40_to_64,Motorcycle rider,No,No,No
6449,Female,97,75_or_older,Passenger,No,Yes,No
6450,Female,74,65_to_74,Passenger,No,No,No
6451,Female,13,0_to_16,Passenger,No,No,No
6452,Male,62,40_to_64,Driver,No,Yes,No
6453,Male,25,17_to_25,Driver,No,No,No
6454,Male,31,26_to_39,Driver,No,No,No
6455,Male,28,26_to_39,Motorcycle rider,No,No,No
6456,Female,23,17_to_25,Passenger,No,No,No
6457,Male,94,75_or_older,Passenger,No,No,No
6458,Female,7,0_to_16,Passenger,No,No,No
6459,Male,43,40_to_64,Driver,No,No,Yes
6460,Female,14,0_to_16,Pedal cyclist,Yes,No,No
6461,Female,69,65_to_74,Pedestrian,No,Yes,No
6462,Male,49,40_to_64,Driver,No,No,No
6463,Male,19,17_to_25,Driver,No,No,No
6464,Male,44,40_to_64,Pedestrian,No,No,No
6465,Male,49,40_to_64,Driver,No,No,No
6466,Male,25,17_to_25,Driver,No,No,No
6467,Female,25,17_to_25,Driver,No,No,No
6468,Male,35,26_to_39,Driver,No,No,No
6469,Male,38,26_to_39,Motorcycle rider,No,No,No
6470,Male,62,40_to_64,Motorcycle rider,No,No,No
6471,Male,68,65_to_74,Motorcycle rider,No,No,No
6472,Female,72,65_to_74,Driver,No,No,No
6473,Male,36,26_to_39,Motorcycle rider,No,No,No
6474,Male,19,17_to_25,Driver,No,No,No
6475,Male,31,26_to_39,Driver,No,Yes,No
6476,Male,36,26_to_39,Driver,No,No,No
6477,Male,27,26_to_39,Passenger,No,No,No
6478,Male,18,17_to_25,Pedestrian,No,No,No
6479,Female,17,17_to_25,Passenger,No,No,No
6480,Male,36,26_to_39,Pedestrian,No,No,No
6481,Male,37,26_to_39,Passenger,No,No,No
6482,Male,22,17_to_25,Motorcycle rider,No,No,No
6483,Male,18,17_to_25,Driver,No,No,No
6484,Male,75,75_or_older,Driver,No,No,No
6485,Female,41,40_to_64,Driver,No,No,No
6486,Male,51,40_to_64,Driver,No,No,Yes
6487,Female,49,40_to_64,Driver,No,No,No
6488,Female,28,26_to_39,Passenger,No,No,No
6489,Female,17,17_to_25,Driver,No,No,No
6490,Male,32,26_to_39,Driver,No,No,No
6491,Female,26,26_to_39,Passenger,No,No,No
6492,Female,73,65_to_74,Driver,No,No,No
6493,Male,22,17_to_25,Motorcycle rider,No,No,No
6494,Female,83,75_or_older,Driver,No,No,No
6495,Female,37,26_to_39,Passenger,No,No,No
6496,Male,28,26_to_39,Motorcycle rider,No,No,No
6497,Male,46,40_to_64,Driver,No,No,No
6498,Male,39,26_to_39,Passenger,No,No,No
6499,Female,33,26_to_39,Passenger,No,No,No
6500,Male,45,40_to_64,Passenger,No,No,No
6501,Male,45,40_to_64,Motorcycle rider,No,No,No
6502,Female,76,75_or_older,Driver,No,No,No
6503,Female,17,17_to_25,Passenger,No,No,No
6504,Female,44,40_to_64,Passenger,No,No,No
6505,Male,72,65_to_74,Motorcycle rider,No,No,No
6506,Male,69,65_to_74,Motorcycle rider,No,No,No
6507,Female,51,40_to_64,Driver,No,No,No
6508,Male,34,26_to_39,Driver,No,No,No
6509,Male,33,26_to_39,Driver,No,No,No
6510,Female,93,75_or_older,Passenger,No,No,No
6511,Female,27,26_to_39,Driver,No,No,No
6512,Male,74,65_to_74,Driver,No,No,No
6513,Male,63,40_to_64,Driver,No,Yes,No
6514,Male,79,75_or_older,Pedestrian,No,No,No
6515,Male,42,40_to_64,Driver,No,No,No
6516,Female,42,40_to_64,Driver,No,No,No
6517,Female,27,26_to_39,Driver,No,No,No
6518,Male,50,40_to_64,Pedal cyclist,No,Yes,No
6519,Male,31,26_to_39,Driver,No,No,No
6520,Female,32,26_to_39,Passenger,No,No,No
6521,Male,48,40_to_64,Driver,No,No,No
6522,Male,32,26_to_39,Motorcycle rider,No,No,No
6523,Male,31,26_to_39,Driver,No,No,No
6524,Female,49,40_to_64,Passenger,No,No,No
6525,Male,61,40_to_64,Pedestrian,No,No,No
6526,Male,65,65_to_74,Motorcycle rider,No,No,No
6527,Male,92,75_or_older,Driver,No,No,No
6528,Female,8,0_to_16,Passenger,No,No,No
6529,Male,52,40_to_64,Driver,No,No,No
6530,Female,77,75_or_older,Driver,No,No,No
6531,Male,24,17_to_25,Driver,No,No,No
6532,Male,52,40_to_64,Motorcycle rider,No,Yes,No
6533,Male,59,40_to_64,Motorcycle rider,No,No,No
6534,Male,59,40_to_64,Driver,No,No,No
6535,Male,48,40_to_64,Driver,No,No,No
6536,Male,25,17_to_25,Pedestrian,No,No,No
6537,Female,17,17_to_25,Driver,No,No,No
6538,Female,23,17_to_25,Passenger,No,No,No
6539,Male,45,40_to_64,Passenger,No,No,No
6540,Male,20,17_to_25,Passenger,No,No,No
6541,Male,23,17_to_25,Passenger,No,No,No
6542,Female,50,40_to_64,Driver,No,No,No
6543,Male,37,26_to_39,Driver,No,No,No
6544,Male,18,17_to_25,Driver,No,No,No
6545,Female,9,0_to_16,Pedestrian,No,No,No
6546,Female,74,65_to_74,Passenger,No,No,No
6547,Male,86,75_or_older,Pedestrian,No,No,No
6548,Male,44,40_to_64,Driver,No,No,No
6549,Female,58,40_to_64,Driver,No,No,No
6550,Female,21,17_to_25,Driver,No,Yes,No
6551,Male,38,26_to_39,Driver,No,No,No
6552,Male,37,26_to_39,Motorcycle rider,No,No,No
6553,Female,27,26_to_39,Pedestrian,No,No,No
6554,Male,15,0_to_16,Passenger,No,No,No
6555,Male,49,40_to_64,Passenger,No,No,No
6556,Male,43,40_to_64,Pedestrian,No,No,No
6557,Male,29,26_to_39,Driver,No,No,No
6558,Male,37,26_to_39,Motorcycle rider,No,No,No
6559,Male,56,40_to_64,Motorcycle rider,No,No,No
6560,Male,77,75_or_older,Driver,No,No,No
6561,Male,28,26_to_39,Motorcycle rider,No,No,No
6562,Male,76,75_or_older,Driver,No,No,No
6563,Female,25,17_to_25,Driver,No,No,No
6564,Male,23,17_to_25,Motorcycle rider,No,No,No
6565,Male,46,40_to_64,Motorcycle rider,No,No,No
6566,Male,23,17_to_25,Passenger,No,No,No
6567,Male,44,40_to_64,Motorcycle rider,No,No,No
6568,Male,18,17_to_25,Driver,No,No,No
6569,Male,37,26_to_39,Pedestrian,No,No,No
6570,Male,58,40_to_64,Driver,No,No,No
6571,Male,38,26_to_39,Motorcycle rider,No,No,No
6572,Male,22,17_to_25,Pedestrian,No,No,No
6573,Male,26,26_to_39,Driver,No,No,No
6574,Male,35,26_to_39,Passenger,No,No,No
6575,Male,20,17_to_25,Driver,No,No,No
6576,Female,37,26_to_39,Driver,No,No,No
6577,Male,28,26_to_39,Passenger,No,No,No
6578,Male,15,0_to_16,Passenger,No,No,No
6579,Male,32,26_to_39,Pedestrian,No,No,No
6580,Male,16,0_to_16,Passenger,No,No,No
6581,Male,74,65_to_74,Motorcycle rider,No,No,No
6582,Male,43,40_to_64,Driver,No,No,No
6583,Male,53,40_to_64,Motorcycle rider,No,No,No
6584,Male,54,40_to_64,Motorcycle rider,No,No,No
6585,Male,19,17_to_25,Passenger,No,No,No
6586,Male,47,40_to_64,Driver,No,No,Yes
6587,Male,20,17_to_25,Driver,No,No,No
6588,Female,45,40_to_64,Driver,No,No,No
6589,Male,20,17_to_25,Driver,No,No,No
6590,Male,62,40_to_64,Driver,No,Yes,Yes
6591,Male,40,40_to_64,Driver,No,Yes,Yes
6592,Female,49,40_to_64,Passenger,No,Yes,No
6593,Female,72,65_to_74,Driver,No,No,No
6594,Male,20,17_to_25,Driver,No,No,No
6595,Female,20,17_to_25,Pedestrian,No,No,No
6596,Female,19,17_to_25,Driver,No,No,No
6597,Male,18,17_to_25,Driver,No,No,No
6598,Male,61,40_to_64,Motorcycle rider,No,No,No
6599,Male,22,17_to_25,Driver,No,No,No
6600,Male,42,40_to_64,Driver,No,No,No
6601,Male,27,26_to_39,Passenger,No,No,Yes
6602,Male,27,26_to_39,Driver,No,No,No
6603,Male,19,17_to_25,Driver,No,No,No
6604,Male,37,26_to_39,Driver,No,No,No
6605,Male,34,26_to_39,Pedestrian,No,Yes,No
6606,Female,80,75_or_older,Passenger,No,No,Yes
6607,Male,76,75_or_older,Driver,No,No,No
6608,Male,83,75_or_older,Driver,No,No,No
6609,Male,75,75_or_older,Driver,No,No,No
6610,Male,16,0_to_16,Passenger,No,No,No
6611,Male,16,0_to_16,Driver,No,No,No
6612,Female,48,40_to_64,Passenger,No,No,No
6613,Male,67,65_to_74,Motorcycle rider,Yes,No,No
6614,Female,25,17_to_25,Driver,No,No,No
6615,Male,69,65_to_74,Passenger,No,No,No
6616,Male,82,75_or_older,Driver,No,Yes,No
6617,Male,84,75_or_older,Driver,No,No,No
6618,Female,78,75_or_older,Passenger,No,No,No
6619,Male,76,75_or_older,Driver,No,No,No
6620,Female,77,75_or_older,Passenger,No,No,No
6621,Male,43,40_to_64,Driver,No,No,No
6622,Male,66,65_to_74,Driver,No,No,No
6623,Male,42,40_to_64,Motorcycle rider,No,No,No
6624,Male,41,40_to_64,Driver,No,No,No
6625,Male,64,40_to_64,Driver,No,No,No
6626,Male,56,40_to_64,Driver,No,Yes,No
6627,Male,49,40_to_64,Passenger,No,Yes,No
6628,Male,25,17_to_25,Motorcycle rider,No,No,No
6629,Male,45,40_to_64,Motorcycle rider,No,No,No
6630,Male,37,26_to_39,Pedal cyclist,No,No,Yes
6631,Female,32,26_to_39,Driver,No,No,No
6632,Male,16,0_to_16,Pedestrian,No,Yes,No
6633,Male,77,75_or_older,Driver,No,No,No
6634,Male,54,40_to_64,Driver,No,No,Yes
6635,Male,24,17_to_25,Driver,No,No,No
6636,Male,37,26_to_39,Pedestrian,No,No,No
6637,Female,60,40_to_64,Pedestrian,No,No,No
6638,Female,39,26_to_39,Passenger,No,No,No
6639,Female,36,26_to_39,Passenger,No,No,No
6640,Male,30,26_to_39,Passenger,No,No,No
6641,Male,30,26_to_39,Driver,No,No,No
6642,Male,46,40_to_64,Driver,No,No,Yes
6643,Male,66,65_to_74,Driver,No,No,Yes
6644,Female,24,17_to_25,Driver,No,No,No
6645,Female,53,40_to_64,Driver,No,No,No
6646,Male,51,40_to_64,Driver,No,No,No
6647,Male,82,75_or_older,Pedestrian,No,No,No
6648,Female,88,75_or_older,Passenger,No,No,No
6649,Female,76,75_or_older,Pedestrian,No,No,No
6650,Male,14,0_to_16,Driver,No,No,No
6651,Male,39,26_to_39,Motorcycle rider,No,No,No
6652,Female,48,40_to_64,Driver,No,No,No
6653,Male,68,65_to_74,Pedestrian,No,No,No
6654,Female,74,65_to_74,Pedestrian,No,Yes,No
6655,Male,39,26_to_39,Driver,No,No,No
6656,Female,24,17_to_25,Driver,No,No,No
6657,Male,19,17_to_25,Pedal cyclist,No,No,No
6658,Male,12,0_to_16,Passenger,No,No,No
6659,Female,16,0_to_16,Pedestrian,No,No,No
6660,Female,31,26_to_39,Driver,No,No,No
6661,Male,31,26_to_39,Passenger,No,No,No
6662,Male,53,40_to_64,Driver,No,No,No
6663,Female,20,17_to_25,Driver,No,No,No
6664,Male,22,17_to_25,Passenger,No,No,No
6665,Male,10,0_to_16,Pedestrian,No,No,No
6666,Male,21,17_to_25,Motorcycle rider,No,No,No
6667,Male,38,26_to_39,Driver,No,No,No
6668,Male,59,40_to_64,Driver,No,No,Yes
6669,Male,34,26_to_39,Driver,No,No,No
6670,Female,27,26_to_39,Pedal cyclist,No,No,No
6671,Male,56,40_to_64,Motorcycle rider,No,No,No
6672,Male,20,17_to_25,Motorcycle rider,No,No,No
6673,Male,58,40_to_64,Driver,No,No,No
6674,Male,17,17_to_25,Driver,No,No,No
6675,Male,62,40_to_64,Motorcycle rider,No,No,No
6676,Female,60,40_to_64,Driver,No,No,No
6677,Male,14,0_to_16,Passenger,No,No,No
6678,Male,54,40_to_64,Pedestrian,No,No,No
6679,Male,37,26_to_39,Driver,No,No,No
6680,Female,26,26_to_39,Passenger,No,No,Yes
6681,Female,10,0_to_16,Passenger,No,No,Yes
6682,Male,72,65_to_74,Driver,No,No,No
6683,Female,76,75_or_older,Pedestrian,No,No,No
6684,Female,54,40_to_64,Passenger,No,No,No
6685,Female,59,40_to_64,Passenger,No,No,No
6686,Male,38,26_to_39,Motorcycle rider,No,No,No
6687,Male,64,40_to_64,Pedal cyclist,No,No,No
6688,Male,34,26_to_39,Motorcycle rider,No,No,No
6689,Male,22,17_to_25,Driver,No,No,No
6690,Male,25,17_to_25,Driver,No,No,No
6691,Male,36,26_to_39,Motorcycle rider,No,No,No
6692,Male,44,40_to_64,Driver,No,No,No
6693,Male,44,40_to_64,Motorcycle rider,No,Yes,No
6694,Female,86,75_or_older,Driver,No,No,No
6695,Male,92,75_or_older,Passenger,No,No,No
6696,Female,50,40_to_64,Passenger,No,No,No
6697,Male,69,65_to_74,Driver,No,No,No
6698,Male,82,75_or_older,Driver,No,No,No
6699,Female,52,40_to_64,Driver,No,No,No
6700,Male,34,26_to_39,Driver,No,Yes,No
6701,Female,71,65_to_74,Passenger,No,Yes,No
6702,Male,72,65_to_74,Driver,No,Yes,No
6703,Male,57,40_to_64,Driver,No,No,No
6704,Male,21,17_to_25,Driver,No,No,No
6705,Male,18,17_to_25,Driver,No,No,No
6706,Male,36,26_to_39,Driver,No,No,No
6707,Male,48,40_to_64,Driver,No,Yes,No
6708,Male,20,17_to_25,Driver,No,No,No
6709,Male,37,26_to_39,Driver,No,No,No
6710,Male,35,26_to_39,Driver,No,Yes,Yes
6711,Female,24,17_to_25,Driver,No,No,Yes
6712,Female,24,17_to_25,Passenger,No,No,Yes
6713,Female,69,65_to_74,Motorcycle rider,No,No,No
6714,Male,89,75_or_older,Pedestrian,No,No,No
6715,Male,37,26_to_39,Driver,No,No,No
6716,Male,43,40_to_64,Pedal cyclist,No,No,No
6717,Male,38,26_to_39,Driver,No,No,No
6718,Male,37,26_to_39,Driver,No,No,No
6719,Male,26,26_to_39,Pedestrian,No,No,No
6720,Male,35,26_to_39,Driver,No,No,Yes
6721,Male,80,75_or_older,Driver,No,No,No
6722,Male,53,40_to_64,Driver,No,Yes,No
6723,Male,71,65_to_74,Driver,No,No,No
6724,Female,26,26_to_39,Passenger,No,No,No
6725,Male,28,26_to_39,Passenger,No,No,No
6726,Female,68,65_to_74,Pedestrian,No,No,Yes
6727,Female,55,40_to_64,Driver,No,No,No
6728,Male,57,40_to_64,Driver,No,No,No
6729,Male,27,26_to_39,Passenger,No,No,No
6730,Male,47,40_to_64,Driver,No,No,No
6731,Male,22,17_to_25,Passenger,No,No,No
6732,Female,33,26_to_39,Pedestrian,No,No,No
6733,Female,33,26_to_39,Passenger,No,No,No
6734,Male,65,65_to_74,Pedestrian,No,No,No
6735,Male,68,65_to_74,Driver,No,No,Yes
6736,Male,50,40_to_64,Driver,No,No,No
6737,Female,60,40_to_64,Driver,No,No,No
6738,Male,52,40_to_64,Motorcycle rider,No,No,No
6739,Male,23,17_to_25,Driver,No,No,No
6740,Male,81,75_or_older,Driver,No,No,No
6741,Female,42,40_to_64,Driver,No,No,No
6742,Male,28,26_to_39,Passenger,No,No,No
6743,Male,23,17_to_25,Driver,No,No,No
6744,Male,20,17_to_25,Driver,No,No,No
6745,Male,24,17_to_25,Passenger,No,No,No
6746,Male,32,26_to_39,Driver,No,No,No
6747,Male,36,26_to_39,Driver,No,No,No
6748,Male,30,26_to_39,Driver,No,No,No
6749,Female,45,40_to_64,Passenger,No,Yes,No
6750,Male,4,0_to_16,Passenger,No,Yes,No
6751,Male,35,26_to_39,Driver,No,No,No
6752,Male,71,65_to_74,Pedestrian,No,No,No
6753,Male,57,40_to_64,Motorcycle rider,No,No,No
6754,Male,41,40_to_64,Pedestrian,No,No,No
6755,Male,17,17_to_25,Motorcycle rider,No,No,No
6756,Male,4,0_to_16,Passenger,No,No,No
6757,Female,10,0_to_16,Passenger,No,No,No
6758,Male,48,40_to_64,Pedestrian,No,No,No
6759,Male,26,26_to_39,Pedestrian,No,No,No
6760,Male,27,26_to_39,Motorcycle rider,No,No,Yes
6761,Female,41,40_to_64,Pedestrian,No,No,No
6762,Male,22,17_to_25,Driver,No,No,No
6763,Male,53,40_to_64,Pedestrian,No,No,No
6764,Male,32,26_to_39,Motorcycle rider,No,No,No
6765,Male,73,65_to_74,Driver,No,No,No
6766,Female,57,40_to_64,Passenger,No,No,No
6767,Male,95,75_or_older,Passenger,No,No,No
6768,Male,41,40_to_64,Passenger,No,No,No
6769,Female,33,26_to_39,Driver,No,No,No
6770,Female,70,65_to_74,Pedestrian,No,No,No
6771,Male,25,17_to_25,Passenger,No,No,No
6772,Male,32,26_to_39,Motorcycle rider,No,No,No
6773,Male,30,26_to_39,Motorcycle rider,No,No,Yes
6774,Female,87,75_or_older,Passenger,No,No,No
6775,Female,82,75_or_older,Pedestrian,No,No,No
6776,Female,26,26_to_39,Motorcycle rider,No,No,No
6777,Male,72,65_to_74,Driver,No,No,No
6778,Male,55,40_to_64,Pedestrian,No,No,No
6779,Male,82,75_or_older,Driver,No,No,No
6780,Male,43,40_to_64,Passenger,No,No,No
6781,Male,49,40_to_64,Driver,No,No,No
6782,Female,71,65_to_74,Driver,No,No,No
6783,Male,73,65_to_74,Driver,No,No,No
6784,Male,23,17_to_25,Motorcycle rider,No,No,No
6785,Male,46,40_to_64,Pedestrian,No,No,No
6786,Male,22,17_to_25,Driver,No,No,No
6787,Male,69,65_to_74,Driver,No,No,No
6788,Female,62,40_to_64,Pedestrian,No,No,No
6789,Male,88,75_or_older,Driver,No,No,No
6790,Male,84,75_or_older,Pedestrian,No,No,No
6791,Male,49,40_to_64,Motorcycle rider,No,No,No
6792,Female,89,75_or_older,Driver,No,No,No
6793,Male,22,17_to_25,Pedestrian,No,No,No
6794,Male,19,17_to_25,Passenger,No,Yes,No
6795,Male,52,40_to_64,Driver,No,Yes,No
6796,Female,30,26_to_39,Motorcycle rider,No,No,No
6797,Male,46,40_to_64,Pedestrian,No,No,No
6798,Male,15,0_to_16,Pedestrian,No,No,No
6799,Male,23,17_to_25,Pedestrian,No,No,No
6800,Male,24,17_to_25,Motorcycle rider,No,No,No
6801,Male,34,26_to_39,Motorcycle rider,No,No,No
6802,Male,26,26_to_39,Driver,No,No,No
6803,Male,42,40_to_64,Passenger,No,No,No
6804,Male,37,26_to_39,Driver,No,No,No
6805,Male,50,40_to_64,Motorcycle rider,No,No,No
6806,Female,71,65_to_74,Driver,No,No,Yes
6807,Male,41,40_to_64,Motorcycle rider,No,No,No
6808,Female,9,0_to_16,Passenger,No,No,No
6809,Male,59,40_to_64,Driver,No,No,No
6810,Male,71,65_to_74,Driver,No,No,No
6811,Male,24,17_to_25,Pedestrian,No,No,No
6812,Male,69,65_to_74,Pedestrian,No,No,No
6813,Male,49,40_to_64,Driver,No,No,No
6814,Male,40,40_to_64,Motorcycle rider,No,No,No
6815,Male,65,65_to_74,Driver,No,No,No
6816,Male,22,17_to_25,Motorcycle rider,No,Yes,No
6817,Male,24,17_to_25,Driver,No,No,No
6818,Male,31,26_to_39,Driver,Yes,No,No
6819,Male,76,75_or_older,Passenger,No,No,No
6820,Male,61,40_to_64,Pedal cyclist,No,Yes,No
6821,Male,57,40_to_64,Driver,No,No,Yes
6822,Male,56,40_to_64,Motorcycle rider,No,No,No
6823,Male,82,75_or_older,Pedestrian,No,No,No
6824,Male,62,40_to_64,Pedestrian,No,No,No
6825,Female,32,26_to_39,Passenger,No,No,No
6826,Male,46,40_to_64,Driver,No,No,No
6827,Male,20,17_to_25,Pedestrian,No,No,No
6828,Male,25,17_to_25,Driver,No,No,No
6829,Male,32,26_to_39,Motorcycle rider,No,No,No
6830,Male,50,40_to_64,Passenger,No,No,No
6831,Male,80,75_or_older,Pedestrian,No,No,No
6832,Male,72,65_to_74,Pedal cyclist,No,No,No
6833,Female,22,17_to_25,Driver,No,No,No
6834,Male,26,26_to_39,Passenger,No,No,No
6835,Male,25,17_to_25,Driver,No,No,No
6836,Male,69,65_to_74,Driver,No,No,No
6837,Male,20,17_to_25,Driver,No,No,No
6838,Male,26,26_to_39,Driver,No,No,No
6839,Male,19,17_to_25,Motorcycle rider,No,No,No
6840,Male,61,40_to_64,Passenger,No,No,No
6841,Male,42,40_to_64,Driver,No,No,No
6842,Male,67,65_to_74,Driver,No,No,No
6843,Male,40,40_to_64,Passenger,No,No,No
6844,Female,55,40_to_64,Pedal cyclist,No,No,No
6845,Male,39,26_to_39,Pedestrian,No,No,No
6846,Male,30,26_to_39,Driver,No,No,No
6847,Male,50,40_to_64,Motorcycle rider,No,No,No
6848,Male,78,75_or_older,Driver,No,No,No
6849,Male,36,26_to_39,Pedal cyclist,No,No,Yes
6850,Male,59,40_to_64,Motorcycle rider,No,No,No
6851,Male,35,26_to_39,Motorcycle rider,No,No,No
6852,Male,44,40_to_64,Driver,No,No,No
6853,Female,50,40_to_64,Driver,No,No,Yes
6854,Male,52,40_to_64,Driver,No,No,No
6855,Male,47,40_to_64,Driver,No,No,No
6856,Male,33,26_to_39,Driver,No,No,No
6857,Male,19,17_to_25,Driver,No,No,No
